gender,age,id,became_member_on,income
F,59,5829,20180716,87000.0
M,80,5830,20141114,76000.0
M,47,5831,20140121,51000.0
M,43,5832,20160420,80000.0
M,51,5833,20160430,73000.0
,118,5834,20160407,
,118,5835,20160913,
F,67,5836,20160424,60000.0
M,66,5837,20170607,71000.0
M,69,5838,20130815,66000.0
F,46,5839,20170924,66000.0
M,28,5840,20180301,44000.0
F,80,5841,20160403,85000.0
F,62,5842,20180309,41000.0
M,69,5843,20180217,75000.0
F,49,5844,20170326,36000.0
M,48,5845,20180102,64000.0
O,60,5846,20180518,57000.0
,118,5847,20171023,
F,24,5848,20140426,43000.0
M,48,5849,20180625,45000.0
M,56,5850,20160709,107000.0
F,58,5851,20140428,73000.0
M,74,5852,20160102,78000.0
F,60,5853,20180423,81000.0
M,60,5854,20171031,75000.0
M,43,5855,20130807,86000.0
M,48,5856,20171110,71000.0
F,53,5857,20160828,92000.0
F,77,5858,20170804,75000.0
M,30,5859,20171015,31000.0
M,83,5860,20180222,49000.0
F,56,5861,20171202,49000.0
M,83,5862,20160503,112000.0
M,52,5863,20171026,41000.0
M,23,5864,20170529,37000.0
F,70,5865,20170928,73000.0
F,33,5866,20180617,59000.0
M,23,5867,20180722,32000.0
M,26,5868,20180422,55000.0
M,46,5869,20180709,33000.0
,118,5870,20150928,
M,61,5871,20170905,97000.0
F,52,5872,20161227,65000.0
M,68,5873,20160129,80000.0
M,56,5874,20170610,73000.0
,118,5875,20171210,
M,73,5876,20171003,55000.0
M,91,5877,20180212,64000.0
M,40,5878,20180702,71000.0
M,61,5879,20161202,34000.0
M,36,5880,20180605,53000.0
M,56,5881,20151108,97000.0
F,58,5882,20151031,81000.0
M,23,5883,20180611,35000.0
F,66,5884,20170215,94000.0
,118,5885,20160712,
M,44,5886,20170417,67000.0
F,74,5887,20150917,91000.0
,118,5888,20160514,
M,43,5889,20140323,94000.0
F,82,5890,20170909,65000.0
M,50,5891,20170830,86000.0
M,57,5892,20170526,57000.0
F,70,5893,20150413,46000.0
F,76,5894,20180403,71000.0
F,69,5895,20180514,70000.0
M,50,5896,20180221,71000.0
M,55,5897,20180120,84000.0
M,60,5898,20150801,92000.0
F,38,5899,20171205,57000.0
M,56,5900,20140704,37000.0
,118,5901,20171129,
F,68,5902,20180118,81000.0
F,58,5903,20170822,59000.0
M,94,5904,20170316,84000.0
M,40,5905,20161013,51000.0
M,18,5906,20150930,38000.0
M,87,5907,20150402,58000.0
,118,5908,20161105,
M,50,5909,20180713,51000.0
F,57,5910,20160817,53000.0
M,69,5911,20170818,63000.0
F,49,5912,20161120,93000.0
F,20,5913,20160228,66000.0
M,84,5914,20180107,48000.0
F,34,5915,20140317,73000.0
F,67,5916,20171031,102000.0
,118,5917,20170214,
F,62,5918,20171031,104000.0
M,41,5919,20180411,74000.0
,118,5920,20170225,
F,70,5921,20171231,78000.0
M,73,5922,20140426,51000.0
F,36,5923,20170731,36000.0
M,52,5924,20180327,68000.0
F,60,5925,20170211,52000.0
M,46,5926,20140523,82000.0
M,45,5927,20160606,51000.0
M,44,5928,20140716,51000.0
F,54,5929,20160706,61000.0
,118,5930,20180422,
,118,5931,20180112,
M,51,5932,20150923,76000.0
M,80,5933,20171213,73000.0
F,86,5934,20170805,68000.0
,118,5935,20150929,
M,26,5936,20171001,73000.0
M,61,5937,20180708,65000.0
,118,5938,20160905,
M,45,5939,20180506,72000.0
M,23,5940,20140910,41000.0
M,63,5941,20151030,70000.0
M,21,5942,20170812,34000.0
M,26,5943,20170205,50000.0
F,57,5944,20151229,78000.0
M,28,5945,20170827,45000.0
M,62,5946,20171008,94000.0
,118,5947,20160801,
M,64,5948,20160916,53000.0
F,51,5949,20180326,110000.0
M,49,5950,20140516,92000.0
M,69,5951,20180214,48000.0
F,19,5952,20170117,60000.0
O,38,5953,20180318,37000.0
M,53,5954,20170204,83000.0
M,42,5955,20170806,43000.0
M,71,5956,20180524,56000.0
F,53,5957,20171105,61000.0
,118,5958,20171229,
M,21,5959,20140525,46000.0
F,28,5960,20170107,65000.0
F,27,5961,20160224,53000.0
F,42,5962,20171202,74000.0
M,51,5963,20171112,67000.0
M,63,5964,20180519,72000.0
F,82,5965,20150828,82000.0
F,21,5966,20170601,54000.0
M,44,5967,20171117,45000.0
M,61,5968,20170812,62000.0
M,39,5969,20180323,31000.0
F,50,5970,20170821,34000.0
F,22,5971,20171121,47000.0
O,84,5972,20160109,51000.0
M,34,5973,20150301,74000.0
F,74,5974,20170701,84000.0
M,25,5975,20180509,31000.0
M,70,5976,20180402,82000.0
M,73,5977,20180702,47000.0
M,53,5978,20160218,37000.0
M,56,5979,20180120,73000.0
F,56,5980,20170222,89000.0
F,34,5981,20160727,44000.0
F,85,5982,20151203,56000.0
M,29,5983,20180323,31000.0
M,49,5984,20160517,56000.0
M,29,5985,20160117,31000.0
F,58,5986,20180514,95000.0
F,48,5987,20171105,91000.0
M,72,5988,20171108,83000.0
F,63,5989,20171113,58000.0
,118,5990,20170730,
M,72,5991,20180216,66000.0
,118,5992,20180605,
M,74,5993,20160617,98000.0
M,27,5994,20171119,34000.0
F,60,5995,20171208,102000.0
M,67,5996,20151229,68000.0
M,50,5997,20180705,89000.0
F,58,5998,20171114,59000.0
M,71,5999,20161122,47000.0
F,58,6000,20160921,75000.0
M,47,6001,20171025,45000.0
F,50,6002,20160715,53000.0
,118,6003,20170409,
M,22,6004,20131001,46000.0
M,64,6005,20180502,61000.0
M,55,6006,20170728,93000.0
F,29,6007,20151029,37000.0
M,52,6008,20171206,106000.0
,118,6009,20170723,
F,43,6010,20180416,97000.0
M,67,6011,20180419,75000.0
M,79,6012,20180316,32000.0
M,23,6013,20170512,64000.0
F,57,6014,20161014,76000.0
M,79,6015,20180219,99000.0
F,57,6016,20180107,70000.0
,118,6017,20150506,
M,24,6018,20171111,45000.0
M,60,6019,20151203,105000.0
M,47,6020,20140124,44000.0
M,34,6021,20150522,48000.0
F,71,6022,20170328,61000.0
M,61,6023,20180430,32000.0
F,76,6024,20160229,118000.0
,118,6025,20180427,
F,56,6026,20161221,73000.0
F,53,6027,20151230,100000.0
F,37,6028,20160323,74000.0
M,40,6029,20180410,66000.0
M,61,6030,20180617,92000.0
F,69,6031,20170813,64000.0
M,39,6032,20160928,73000.0
F,62,6033,20180109,106000.0
F,61,6034,20171230,36000.0
F,71,6035,20170716,50000.0
,118,6036,20171119,
,118,6037,20171021,
,118,6038,20171014,
M,74,6039,20180515,84000.0
F,80,6040,20170713,70000.0
M,42,6041,20180423,34000.0
M,25,6042,20160802,66000.0
M,72,6043,20171217,50000.0
M,60,6044,20180302,47000.0
M,65,6045,20170112,76000.0
F,70,6046,20180615,74000.0
M,32,6047,20161015,46000.0
F,67,6048,20180103,80000.0
M,50,6049,20170813,110000.0
F,51,6050,20180517,119000.0
F,52,6051,20160731,32000.0
F,81,6052,20151018,53000.0
M,56,6053,20170905,100000.0
F,68,6054,20160515,93000.0
M,97,6055,20171029,73000.0
F,65,6056,20180408,39000.0
F,56,6057,20180113,59000.0
M,71,6058,20180707,52000.0
F,48,6059,20180312,33000.0
,118,6060,20180305,
F,100,6061,20180410,70000.0
M,25,6062,20171119,31000.0
M,73,6063,20170202,53000.0
M,41,6064,20170903,31000.0
F,47,6065,20160604,69000.0
,118,6066,20160724,
F,73,6067,20171101,110000.0
F,65,6068,20180510,76000.0
M,48,6069,20170911,53000.0
F,76,6070,20160720,75000.0
F,40,6071,20180124,31000.0
M,29,6072,20161130,44000.0
M,51,6073,20150615,49000.0
M,76,6074,20170404,45000.0
M,49,6075,20150605,60000.0
F,67,6076,20170613,88000.0
F,64,6077,20160315,103000.0
F,46,6078,20170421,52000.0
M,60,6079,20170922,84000.0
M,54,6080,20180220,94000.0
M,54,6081,20140107,45000.0
M,42,6082,20150926,72000.0
F,43,6083,20160829,60000.0
M,50,6084,20171016,71000.0
F,59,6085,20170809,96000.0
F,62,6086,20170720,79000.0
M,30,6087,20171101,42000.0
F,61,6088,20180112,74000.0
M,52,6089,20160910,55000.0
M,19,6090,20170905,34000.0
F,71,6091,20170620,88000.0
M,47,6092,20140814,53000.0
F,71,6093,20160108,40000.0
M,57,6094,20151016,106000.0
,118,6095,20170627,
F,49,6096,20180522,60000.0
M,72,6097,20170929,61000.0
M,43,6098,20150603,86000.0
M,50,6099,20170707,97000.0
F,37,6100,20170816,53000.0
F,67,6101,20170813,67000.0
,118,6102,20160226,
,118,6103,20180311,
M,20,6104,20180313,44000.0
,118,6105,20170121,
M,46,6106,20170625,72000.0
M,44,6107,20170301,64000.0
M,63,6108,20140308,58000.0
M,55,6109,20180322,71000.0
F,41,6110,20170925,73000.0
M,61,6111,20180123,97000.0
M,60,6112,20160319,91000.0
,118,6113,20180503,
F,70,6114,20170601,78000.0
M,64,6115,20131215,96000.0
M,65,6116,20160122,48000.0
F,54,6117,20180104,71000.0
M,63,6118,20180718,51000.0
M,59,6119,20171107,38000.0
M,45,6120,20180420,48000.0
F,50,6121,20131221,59000.0
F,43,6122,20160729,44000.0
,118,6123,20180716,
O,52,6124,20180414,92000.0
F,65,6125,20160421,35000.0
F,23,6126,20171029,35000.0
,118,6127,20180516,
M,68,6128,20161217,71000.0
M,52,6129,20180716,96000.0
M,49,6130,20150326,58000.0
,118,6131,20160509,
F,37,6132,20180518,72000.0
F,72,6133,20171218,57000.0
F,94,6134,20170806,39000.0
,118,6135,20180125,
F,56,6136,20150813,119000.0
M,48,6137,20140616,83000.0
M,43,6138,20180517,75000.0
M,36,6139,20170828,59000.0
F,82,6140,20161108,70000.0
M,39,6141,20171108,69000.0
M,44,6142,20180306,95000.0
,118,6143,20151123,
F,68,6144,20171018,118000.0
M,44,6145,20170808,50000.0
F,36,6146,20170519,65000.0
F,47,6147,20180521,58000.0
M,21,6148,20171230,44000.0
M,50,6149,20171015,51000.0
M,42,6150,20171120,54000.0
F,40,6151,20160620,75000.0
F,82,6152,20160412,49000.0
M,47,6153,20171028,41000.0
M,71,6154,20160627,30000.0
M,48,6155,20150316,46000.0
F,87,6156,20171025,40000.0
F,63,6157,20170320,79000.0
M,67,6158,20151218,85000.0
,118,6159,20170209,
F,53,6160,20180417,66000.0
M,32,6161,20140904,43000.0
M,58,6162,20180604,62000.0
F,76,6163,20180309,47000.0
M,52,6164,20171005,69000.0
F,56,6165,20170805,77000.0
M,32,6166,20180127,37000.0
F,73,6167,20150911,101000.0
F,58,6168,20171028,37000.0
F,21,6169,20180125,60000.0
F,51,6170,20160722,119000.0
F,53,6171,20180105,82000.0
M,36,6172,20160313,52000.0
F,59,6173,20160803,78000.0
F,66,6174,20180322,53000.0
F,46,6175,20151221,60000.0
M,63,6176,20141223,54000.0
F,43,6177,20171201,53000.0
M,50,6178,20140513,41000.0
F,45,6179,20180201,91000.0
F,47,6180,20150804,68000.0
M,21,6181,20170303,32000.0
,118,6182,20170430,
M,50,6183,20160327,37000.0
M,67,6184,20161228,78000.0
,118,6185,20180628,
F,50,6186,20171028,56000.0
F,66,6187,20170811,61000.0
M,70,6188,20171208,57000.0
M,47,6189,20160127,55000.0
,118,6190,20180324,
F,68,6191,20151214,76000.0
M,81,6192,20150622,37000.0
M,42,6193,20180324,54000.0
M,35,6194,20161117,37000.0
M,63,6195,20171016,65000.0
M,18,6196,20140401,42000.0
M,49,6197,20160416,102000.0
F,27,6198,20160215,35000.0
M,40,6199,20141201,31000.0
M,91,6200,20180716,102000.0
M,35,6201,20170908,39000.0
F,64,6202,20180504,81000.0
M,51,6203,20150127,50000.0
F,31,6204,20170901,47000.0
M,42,6205,20171126,44000.0
M,34,6206,20170611,38000.0
F,31,6207,20170802,54000.0
M,55,6208,20180506,89000.0
M,70,6209,20171209,30000.0
F,41,6210,20150907,94000.0
,118,6211,20160623,
,118,6212,20151222,
M,82,6213,20180516,34000.0
F,67,6214,20180701,87000.0
M,66,6215,20171019,45000.0
M,57,6216,20180321,76000.0
M,53,6217,20160123,98000.0
,118,6218,20171103,
M,56,6219,20160609,64000.0
M,64,6220,20180117,51000.0
F,47,6221,20130929,99000.0
M,24,6222,20170102,37000.0
F,36,6223,20171113,85000.0
M,19,6224,20180416,50000.0
M,52,6225,20180224,58000.0
M,75,6226,20180315,47000.0
M,60,6227,20160718,56000.0
M,71,6228,20160410,58000.0
M,40,6229,20170902,81000.0
M,44,6230,20180111,77000.0
M,58,6231,20171124,64000.0
,118,6232,20171130,
,118,6233,20170606,
M,74,6234,20150922,53000.0
,118,6235,20161126,
F,58,6236,20161224,67000.0
F,58,6237,20180122,89000.0
F,80,6238,20170223,37000.0
F,55,6239,20180611,79000.0
M,54,6240,20171220,49000.0
M,52,6241,20171007,37000.0
M,46,6242,20170813,53000.0
M,46,6243,20170323,51000.0
F,26,6244,20171001,45000.0
M,52,6245,20171201,74000.0
M,54,6246,20170922,71000.0
M,82,6247,20150306,63000.0
F,54,6248,20160810,50000.0
M,38,6249,20150917,44000.0
,118,6250,20171226,
F,68,6251,20170626,57000.0
M,65,6252,20180425,105000.0
,118,6253,20180326,
F,30,6254,20161027,42000.0
F,55,6255,20160409,84000.0
F,51,6256,20180328,93000.0
M,23,6257,20170907,30000.0
M,60,6258,20170930,56000.0
M,62,6259,20171111,91000.0
M,72,6260,20161211,32000.0
F,58,6261,20180707,44000.0
M,54,6262,20130810,67000.0
M,25,6263,20170915,53000.0
M,58,6264,20171216,60000.0
M,37,6265,20140531,66000.0
F,56,6266,20180108,86000.0
M,87,6267,20180714,34000.0
M,49,6268,20170824,36000.0
F,33,6269,20171125,65000.0
F,49,6270,20160519,59000.0
M,69,6271,20171102,48000.0
M,52,6272,20180123,74000.0
M,99,6273,20180115,108000.0
,118,6274,20171217,
F,62,6275,20170628,62000.0
F,82,6276,20170818,73000.0
F,68,6277,20180314,71000.0
M,54,6278,20161017,62000.0
F,45,6279,20180521,48000.0
M,63,6280,20171114,39000.0
F,57,6281,20180323,81000.0
M,68,6282,20150831,84000.0
F,47,6283,20170928,39000.0
M,74,6284,20170817,33000.0
F,55,6285,20161230,41000.0
M,19,6286,20151129,33000.0
,118,6287,20150809,
M,22,6288,20180317,57000.0
F,71,6289,20161111,37000.0
F,67,6290,20180118,78000.0
M,45,6291,20150129,57000.0
M,59,6292,20150618,42000.0
F,67,6293,20171130,100000.0
,118,6294,20160318,
F,65,6295,20160815,88000.0
F,58,6296,20151116,64000.0
M,71,6297,20180513,69000.0
F,63,6298,20180607,55000.0
F,48,6299,20170512,63000.0
F,71,6300,20180330,70000.0
M,66,6301,20170901,108000.0
F,67,6302,20180717,86000.0
M,37,6303,20151031,57000.0
M,52,6304,20161222,72000.0
,118,6305,20170611,
F,63,6306,20170321,36000.0
,118,6307,20171004,
M,47,6308,20180310,59000.0
M,67,6309,20160714,90000.0
M,53,6310,20160912,69000.0
F,53,6311,20170814,53000.0
F,48,6312,20160725,54000.0
M,19,6313,20171007,32000.0
,118,6314,20151221,
F,70,6315,20170805,42000.0
,118,6316,20170912,
F,65,6317,20170806,83000.0
,118,6318,20171101,
M,33,6319,20180113,39000.0
F,45,6320,20171208,54000.0
M,75,6321,20180225,92000.0
F,56,6322,20170919,99000.0
F,77,6323,20150903,59000.0
M,91,6324,20180720,69000.0
F,42,6325,20180312,69000.0
M,22,6326,20140805,55000.0
M,20,6327,20170428,63000.0
F,31,6328,20170917,34000.0
,118,6329,20171031,
M,48,6330,20180207,47000.0
M,61,6331,20170807,72000.0
F,57,6332,20170215,78000.0
F,79,6333,20170310,107000.0
,118,6334,20161022,
M,66,6335,20131102,51000.0
F,90,6336,20150816,53000.0
F,60,6337,20160924,77000.0
M,32,6338,20170905,69000.0
M,56,6339,20180228,79000.0
,118,6340,20170730,
M,51,6341,20170824,96000.0
M,71,6342,20171031,73000.0
,118,6343,20171006,
F,52,6344,20171223,89000.0
F,51,6345,20170416,42000.0
F,68,6346,20171119,80000.0
M,72,6347,20180323,73000.0
M,47,6348,20161103,66000.0
M,83,6349,20170819,110000.0
M,52,6350,20170517,41000.0
M,32,6351,20160310,45000.0
M,49,6352,20160901,78000.0
M,76,6353,20180619,69000.0
F,84,6354,20170816,106000.0
O,45,6355,20170101,37000.0
M,49,6356,20160226,64000.0
M,68,6357,20160324,50000.0
M,23,6358,20180117,31000.0
F,60,6359,20131027,87000.0
F,66,6360,20130919,42000.0
M,49,6361,20170417,109000.0
F,41,6362,20160723,51000.0
M,63,6363,20151118,48000.0
M,20,6364,20160709,40000.0
F,61,6365,20180320,37000.0
M,19,6366,20160824,45000.0
F,48,6367,20171230,63000.0
M,33,6368,20180531,70000.0
F,43,6369,20180626,37000.0
M,61,6370,20180109,63000.0
F,32,6371,20180109,68000.0
F,70,6372,20160910,51000.0
M,34,6373,20141219,59000.0
M,44,6374,20170929,37000.0
M,64,6375,20180622,49000.0
F,55,6376,20150820,103000.0
,118,6377,20180402,
M,57,6378,20161031,72000.0
F,38,6379,20161207,66000.0
M,24,6380,20180512,52000.0
M,55,6381,20160818,56000.0
M,92,6382,20161226,30000.0
M,64,6383,20170814,39000.0
F,52,6384,20160515,83000.0
F,75,6385,20151225,36000.0
,118,6386,20170531,
F,79,6387,20170713,55000.0
F,65,6388,20180117,72000.0
M,20,6389,20180719,39000.0
M,31,6390,20141129,60000.0
F,36,6391,20180417,62000.0
M,66,6392,20160326,75000.0
M,72,6393,20170921,104000.0
F,57,6394,20170616,88000.0
M,38,6395,20180403,89000.0
M,42,6396,20170904,69000.0
F,73,6397,20180107,70000.0
,118,6398,20171119,
F,71,6399,20160210,79000.0
M,30,6400,20151105,47000.0
M,49,6401,20140506,70000.0
M,55,6402,20170728,69000.0
M,66,6403,20150513,47000.0
,118,6404,20160719,
F,74,6405,20170601,83000.0
M,69,6406,20160322,32000.0
M,30,6407,20161119,31000.0
M,60,6408,20160825,85000.0
F,61,6409,20170907,67000.0
M,79,6410,20180507,72000.0
F,65,6411,20160305,113000.0
F,49,6412,20160115,106000.0
,118,6413,20160521,
F,54,6414,20150815,49000.0
M,74,6415,20150306,68000.0
F,46,6416,20160503,50000.0
,118,6417,20161231,
M,55,6418,20160403,81000.0
F,61,6419,20151220,93000.0
F,53,6420,20160512,98000.0
M,64,6421,20180426,77000.0
F,80,6422,20180104,60000.0
M,57,6423,20180106,48000.0
,118,6424,20170306,
M,76,6425,20171007,74000.0
F,62,6426,20180102,76000.0
F,51,6427,20160127,105000.0
,118,6428,20180618,
M,64,6429,20170603,111000.0
F,90,6430,20170711,99000.0
M,62,6431,20180506,43000.0
M,48,6432,20180329,79000.0
M,61,6433,20151109,63000.0
F,65,6434,20160423,100000.0
M,59,6435,20170102,48000.0
M,83,6436,20150728,75000.0
,118,6437,20170612,
F,58,6438,20140829,97000.0
M,78,6439,20170117,74000.0
M,74,6440,20140212,71000.0
M,58,6441,20150513,52000.0
F,73,6442,20160130,83000.0
M,42,6443,20171014,57000.0
M,61,6444,20180521,49000.0
M,86,6445,20180406,111000.0
,118,6446,20180614,
M,45,6447,20130921,66000.0
F,27,6448,20180705,38000.0
M,70,6449,20180415,49000.0
F,62,6450,20170803,70000.0
F,81,6451,20160824,37000.0
F,66,6452,20150729,75000.0
M,58,6453,20171113,76000.0
F,63,6454,20170216,67000.0
F,72,6455,20180709,101000.0
F,50,6456,20180616,63000.0
M,68,6457,20160829,107000.0
M,85,6458,20180702,47000.0
,118,6459,20180715,
M,45,6460,20150414,57000.0
F,49,6461,20180104,50000.0
F,74,6462,20151011,65000.0
,118,6463,20180702,
M,29,6464,20131226,66000.0
M,19,6465,20170731,65000.0
M,18,6466,20171002,51000.0
,118,6467,20160831,
,118,6468,20180503,
M,83,6469,20151230,70000.0
F,34,6470,20170317,47000.0
F,62,6471,20180411,65000.0
M,35,6472,20150901,49000.0
M,84,6473,20160404,69000.0
M,56,6474,20160217,104000.0
F,30,6475,20150911,37000.0
M,70,6476,20170605,116000.0
M,31,6477,20180716,54000.0
F,58,6478,20160211,99000.0
F,75,6479,20160605,66000.0
M,74,6480,20180507,50000.0
M,61,6481,20180125,39000.0
M,61,6482,20141203,69000.0
M,34,6483,20180521,41000.0
F,32,6484,20180710,72000.0
,118,6485,20160221,
F,48,6486,20160903,85000.0
F,79,6487,20160210,77000.0
F,19,6488,20170831,50000.0
M,59,6489,20151129,85000.0
F,39,6490,20171019,72000.0
F,26,6491,20171228,32000.0
F,51,6492,20161027,75000.0
M,59,6493,20130813,52000.0
M,61,6494,20151201,68000.0
M,48,6495,20170409,79000.0
M,53,6496,20171211,69000.0
F,74,6497,20171206,100000.0
,118,6498,20171004,
M,40,6499,20170228,64000.0
F,61,6500,20160904,96000.0
M,58,6501,20180206,87000.0
,118,6502,20170912,
F,70,6503,20150830,108000.0
M,53,6504,20131026,52000.0
F,59,6505,20180207,79000.0
F,67,6506,20170126,82000.0
F,54,6507,20160413,83000.0
F,51,6508,20170929,50000.0
M,45,6509,20180425,30000.0
F,49,6510,20151114,99000.0
M,25,6511,20180216,39000.0
,118,6512,20151216,
M,58,6513,20171020,81000.0
F,22,6514,20151119,51000.0
M,62,6515,20180717,50000.0
F,75,6516,20170815,86000.0
F,51,6517,20151014,84000.0
M,66,6518,20161108,95000.0
F,58,6519,20180124,97000.0
M,55,6520,20150408,63000.0
M,72,6521,20160109,55000.0
M,54,6522,20160112,32000.0
F,68,6523,20170708,61000.0
M,36,6524,20180726,33000.0
F,27,6525,20170228,34000.0
M,58,6526,20170810,63000.0
F,53,6527,20170910,82000.0
,118,6528,20171121,
M,36,6529,20161119,38000.0
M,57,6530,20171107,34000.0
M,23,6531,20170314,54000.0
F,67,6532,20170827,51000.0
M,42,6533,20180515,64000.0
F,70,6534,20171023,89000.0
F,56,6535,20161230,79000.0
M,26,6536,20130913,75000.0
M,50,6537,20170505,90000.0
F,50,6538,20170727,97000.0
M,36,6539,20170624,74000.0
,118,6540,20160805,
,118,6541,20161024,
M,75,6542,20160628,85000.0
F,53,6543,20160806,72000.0
F,51,6544,20180303,90000.0
M,64,6545,20180701,73000.0
F,52,6546,20160928,96000.0
F,45,6547,20150826,50000.0
M,67,6548,20180412,41000.0
M,68,6549,20180120,40000.0
F,62,6550,20170929,99000.0
F,39,6551,20170706,48000.0
M,67,6552,20160407,59000.0
M,73,6553,20170814,43000.0
M,84,6554,20170602,82000.0
,118,6555,20170606,
M,54,6556,20170824,66000.0
F,99,6557,20160702,75000.0
F,32,6558,20131230,41000.0
F,55,6559,20160419,52000.0
M,64,6560,20151107,42000.0
M,59,6561,20140725,61000.0
M,59,6562,20170302,71000.0
M,56,6563,20171119,57000.0
M,34,6564,20180412,37000.0
F,75,6565,20180207,77000.0
M,67,6566,20170102,72000.0
M,64,6567,20171118,42000.0
M,77,6568,20140623,63000.0
M,29,6569,20180610,71000.0
M,53,6570,20180101,91000.0
M,58,6571,20180225,34000.0
M,30,6572,20160710,54000.0
M,66,6573,20180421,46000.0
F,74,6574,20161127,95000.0
F,44,6575,20180501,56000.0
F,89,6576,20151119,76000.0
F,48,6577,20170924,57000.0
M,60,6578,20160611,30000.0
F,67,6579,20160306,103000.0
F,66,6580,20180723,71000.0
O,51,6581,20170925,80000.0
M,25,6582,20180421,34000.0
M,31,6583,20180618,35000.0
M,82,6584,20151202,73000.0
F,56,6585,20170621,88000.0
,118,6586,20171104,
M,45,6587,20170412,96000.0
M,48,6588,20171204,67000.0
F,50,6589,20160705,93000.0
,118,6590,20180501,
F,42,6591,20180102,71000.0
F,59,6592,20180724,85000.0
,118,6593,20170310,
M,64,6594,20131211,49000.0
M,62,6595,20170701,76000.0
M,65,6596,20151029,38000.0
F,58,6597,20171014,73000.0
M,82,6598,20171022,76000.0
M,57,6599,20131009,86000.0
M,26,6600,20171009,56000.0
M,41,6601,20150528,65000.0
F,38,6602,20150810,50000.0
F,75,6603,20151225,47000.0
F,68,6604,20180712,57000.0
F,19,6605,20170603,73000.0
,118,6606,20170808,
M,66,6607,20161130,44000.0
F,46,6608,20180322,93000.0
M,40,6609,20170511,50000.0
M,69,6610,20170101,71000.0
,118,6611,20170529,
M,58,6612,20160215,53000.0
M,59,6613,20171026,35000.0
M,64,6614,20171015,47000.0
M,48,6615,20180614,36000.0
M,54,6616,20170706,45000.0
M,74,6617,20170113,96000.0
M,40,6618,20170216,32000.0
M,50,6619,20180102,88000.0
O,63,6620,20180110,32000.0
,118,6621,20171008,
M,27,6622,20170720,36000.0
,118,6623,20180521,
F,67,6624,20180607,116000.0
M,29,6625,20180612,50000.0
F,63,6626,20151015,57000.0
M,52,6627,20160906,97000.0
F,68,6628,20171103,48000.0
F,52,6629,20160120,80000.0
M,37,6630,20161028,44000.0
,118,6631,20180508,
F,49,6632,20180618,43000.0
F,36,6633,20160131,61000.0
M,26,6634,20171121,53000.0
M,61,6635,20131001,57000.0
,118,6636,20151021,
M,69,6637,20160807,55000.0
